customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,usage_drop,low_engagement,recent_risk,churn_risk_score,customer_value,action_segment,revenue_at_risk
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,0.9305555555555556,0.8092631578947368,0.9305555555555556,89.41678362573099,480.5,High Risk - Low Value,429.6476453216374
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,0.7916666666666666,0.5810526315789474,0.7916666666666666,72.8482456140351,1035.0,High Risk - Low Value,753.9793421052632
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,0,0.8472222222222222,0.1654736842105263,0.8472222222222222,64.26976608187134,216.14999999999998,Low Risk,138.91909938596487
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,0.33333333333333337,0.3814736842105263,0.33333333333333337,34.77754385964913,2174.3999999999996,Low Risk,756.2029136842106
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,0,0.7222222222222222,0.6858947368421053,0.7222222222222222,71.13239766081871,1629.0,High Risk - High Value,1158.746757894737
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,0,0.0,0.9136842105263158,0.0,27.410526315789475,7812.0,Low Risk,2141.310315789474
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,0.8888888888888888,0.7035789473684211,0.8888888888888888,83.32959064327486,668.4,High Risk - Low Value,556.9749838596491
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,0,0.0,0.7115789473684211,0.0,21.347368421052632,6084.0,Low Risk,1298.773894736842
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,0,0.7916666666666666,0.8433684210526317,0.7916666666666666,80.71771929824561,1502.25,High Risk - High Value,1212.5819381578947
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,0,0.0,0.7461052631578947,0.0,22.38315789473684,6379.2,Low Risk,1427.8664084210525
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,1397.475,No,0,1.0,0.44252631578947366,1.0,83.27578947368421,0.0,High Risk - Low Value,0.0
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,0.9861111111111112,0.6261052631578947,0.9861111111111112,87.81093567251463,74.35,High Risk - Low Value,65.28743067251463
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,0,0.125,0.8825263157894737,0.125,35.2257894736842,6602.4,Low Risk,2325.7475242105256
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,0,0.9722222222222222,0.4968421052631579,0.9722222222222222,82.9608187134503,118.0,High Risk - Low Value,97.89376608187135
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,0.9722222222222222,0.6265263157894737,0.9722222222222222,86.85134502923975,148.8,High Risk - Low Value,129.23480140350875
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,0,0.1527777777777778,0.5393684210526316,0.1527777777777778,26.875497076023393,3907.0499999999997,Low Risk,1050.0391085087717
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,0,0.9861111111111112,0.17178947368421052,0.9861111111111112,74.1814619883041,20.4,High Risk - Low Value,15.133018245614036
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,0.6944444444444444,0.3684210526315789,0.6944444444444444,59.66374269005848,962.5,Low Risk,574.2635233918128
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,0,0.6111111111111112,0.5128421052631579,0.6111111111111112,58.16304093567252,1705.2,Low Risk,991.7961740350878
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,0,0.02777777777777779,0.16673684210526316,0.02777777777777779,6.9465497076023395,1386.0,Low Risk,96.27917894736842
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,0.9305555555555556,0.23957894736842106,0.9305555555555556,72.32625730994152,142.25,High Risk - Low Value,102.88410102339182
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,0.8333333333333334,0.8395789473684211,0.8333333333333334,83.52070175438597,1196.4,High Risk - Low Value,999.2416757894739
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,0,0.5277777777777778,0.9789473684210527,0.5277777777777778,66.31286549707602,3952.5,Low Risk,2621.01600877193
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,0,0.01388888888888884,0.6795789473684211,0.01388888888888884,21.35959064327485,5729.7,Low Risk,1223.8404650877192
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,0,0.02777777777777779,0.5490526315789473,0.02777777777777779,18.416023391812868,4564.0,Low Risk,840.5073076023392
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,0,0.2777777777777778,0.7077894736842105,0.2777777777777778,40.678128654970756,4370.599999999999,Low Risk,1777.8782909941517
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,0,0.04166666666666663,0.6690526315789473,0.04166666666666663,22.988245614035087,5482.05,Low Risk,1260.2271186842104
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,0.7222222222222222,0.7924210526315789,0.7222222222222222,74.32818713450293,1882.0,High Risk - High Value,1398.856481871345
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,0,0.8472222222222222,0.6568421052631579,0.8472222222222222,79.01081871345029,858.0,High Risk - Low Value,677.9128245614035
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,0.9722222222222222,0.7932631578947369,0.9722222222222222,91.85345029239765,188.4,High Risk - Low Value,173.0519003508772
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,0.9166666666666666,0.6778947368421052,0.9166666666666666,84.50350877192983,483.0,High Risk - Low Value,408.1519473684211
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No,0,0.9861111111111112,0.16715789473684212,0.9861111111111112,74.04251461988305,19.85,High Risk - Low Value,14.697439152046787
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,0,0.7222222222222222,0.7941052631578948,0.7222222222222222,74.3787134502924,1886.0,High Risk - High Value,1402.7825356725148
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,0,0.1527777777777778,0.896421052631579,0.1527777777777778,37.587076023391816,6493.45,Low Risk,2440.697988040936
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,0.9305555555555556,0.6261052631578947,0.9305555555555556,83.92204678362573,371.75,High Risk - Low Value,311.98020891812865
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,0,0.2222222222222222,0.888,0.2222222222222222,42.19555555555555,5905.2,Low Risk,2491.7319466666663
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,0,0.5833333333333333,0.8,0.5833333333333333,64.83333333333331,2850.0,Low Risk,1847.7499999999993
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,0.4444444444444444,0.8825263157894737,0.4444444444444444,57.586900584795316,4192.0,Low Risk,2414.04287251462
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,0,0.6111111111111112,0.4572631578947368,0.6111111111111112,56.49567251461989,1520.3999999999999,Low Risk,858.9602049122807
6705-LXORM,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,0,0.9305555555555556,0.5898947368421052,0.9305555555555556,82.83573099415204,350.25,High Risk - Low Value,290.13214780701753
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,0.625,0.6332631578947369,0.625,62.7478947368421,2030.4,Low Risk,1274.033254736842
7531-GQHME,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,No,0,0.8333333333333334,0.1688421052631579,0.8333333333333334,63.398596491228076,240.60000000000002,Low Risk,152.53702315789477
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,0,0.06944444444444442,0.8875789473684211,0.06944444444444442,31.488479532163744,7061.8,Low Risk,2223.6534476023394
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,0,0.5972222222222222,0.4345263157894737,0.5972222222222222,54.841345029239775,1496.4,Low Risk,820.645887017544
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,0,0.23611111111111116,0.72,0.23611111111111116,38.12777777777778,4702.5,Low Risk,1792.9587500000002
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,0.6805555555555556,0.6366315789473683,0.6805555555555556,66.73783625730994,1738.8,Low Risk,1160.437496842105
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,0.5277777777777778,0.8425263157894737,0.5277777777777778,62.220233918128656,3401.7,Low Risk,2116.5456971929825
0750-EBAIU,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,0,0.2777777777777778,0.7684210526315789,0.2777777777777778,42.49707602339181,4745.0,Low Risk,2016.4862573099415
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,0,0.0,0.9747368421052631,0.0,29.242105263157892,8334.0,Low Risk,2437.0370526315787
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,0,0.19444444444444442,0.7974736842105263,0.19444444444444442,37.5353216374269,5492.6,Low Risk,2061.66507625731
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,No,0,0.5138888888888888,0.16505263157894737,0.5138888888888888,40.92380116959065,686.0,Low Risk,280.7372760233918
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,0,0.2222222222222222,0.8412631578947369,0.2222222222222222,40.793450292397665,5594.400000000001,Low Risk,2282.148783157895
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No,0,0.6666666666666667,0.1776842105263158,0.6666666666666667,51.997192982456156,506.40000000000003,Low Risk,263.31378526315797
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1360.25,No,0,0.02777777777777779,0.1688421052631579,0.02777777777777779,7.009707602339183,1403.5,Low Risk,98.38124619883042
4234-XTNEA,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No,0,0.9722222222222222,0.6732631578947369,0.9722222222222222,88.25345029239766,159.9,High Risk - Low Value,141.11726701754387
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No,0,0.05555555555555558,0.9023157894736843,0.05555555555555558,30.958362573099418,7286.200000000001,Low Risk,2255.68821380117
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,0.9861111111111112,0.7157894736842105,0.9861111111111112,90.50146198830409,85.0,High Risk - Low Value,76.92624269005847
5348-CAGXB,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No,0,0.8333333333333334,0.7541052631578947,0.8333333333333334,80.95649122807018,1074.6,High Risk - Low Value,869.9584547368421
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,No,0,0.125,0.6867368421052631,0.125,29.352105263157892,5137.65,Low Risk,1508.0084360526312
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No,0,0.5416666666666667,0.4922105263157895,0.5416666666666667,52.68298245614035,1928.8500000000001,Low Risk,1016.1757071052632
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No,0,0.04166666666666663,0.8054736842105263,0.04166666666666663,27.080877192982456,6599.85,Low Risk,1787.2972734210528
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No,0,0.16666666666666663,0.6787368421052631,0.16666666666666663,32.02877192982456,4836.0,Low Risk,1548.9114105263156
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,0,0.0,0.952421052631579,0.0,28.572631578947366,8143.2,Low Risk,2326.726534736842
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No,0,0.8472222222222222,0.496421052631579,0.8472222222222222,74.19818713450293,648.45,High Risk - Low Value,481.1381444736843
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,0.9861111111111112,0.16463157894736843,0.9861111111111112,73.96672514619884,19.55,High Risk - Low Value,14.460494766081874
1342-JPNKI,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,0.8611111111111112,0.7246315789473684,0.8611111111111112,82.01672514619884,860.5,High Risk - Low Value,705.7539198830409
2817-NTQDO,Male,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,0.8194444444444444,0.383578947368421,0.8194444444444444,68.86847953216375,592.15,Low Risk,407.80470154970766
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,No,0,0.5277777777777778,0.6648421052631579,0.5277777777777778,56.88970760233918,2684.3,Low Risk,1527.0904211695906
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,0.45833333333333337,0.7267368421052631,0.45833333333333337,53.88543859649122,3365.7,Low Risk,1813.6222068421048
2560-PPCHE,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No,0,0.09722222222222221,0.8846315789473684,0.09722222222222221,33.344502923976606,6828.25,Low Risk,2276.8460209064324
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No,0,0.3055555555555556,0.8581052631578948,0.3055555555555556,47.13204678362574,5095.0,Low Risk,2401.3777836257314
8138-EALND,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,No,0,0.7916666666666666,0.16631578947368422,0.7916666666666666,60.406140350877195,296.25,Low Risk,178.95319078947367
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,0,0.0,0.9288421052631579,0.0,27.865263157894738,7941.599999999999,Low Risk,2212.947738947368
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No,0,0.0,0.9734736842105263,0.0,29.204210526315787,8323.199999999999,Low Risk,2430.7248505263155
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,No,0,0.23611111111111116,0.16294736842105265,0.23611111111111116,21.41619883040936,1064.25,Low Risk,227.9218960526316
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,No,0,0.6805555555555556,0.21557894736842106,0.6805555555555556,54.10625730994152,588.8000000000001,Low Risk,318.5776430409357
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,0.5555555555555556,0.6766315789473684,0.5555555555555556,59.18783625730993,2571.2,Low Risk,1521.837645847953
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808.0,No,0,0.2222222222222222,0.5789473684210527,0.2222222222222222,32.92397660818713,3850.0,Low Risk,1267.5730994152045
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No,0,0.9861111111111112,0.16757894736842105,0.9861111111111112,74.05514619883041,19.9,High Risk - Low Value,14.736974093567252
